,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
354,4949,6,00:14:39,26397,5,9,26,long service,0.0,1,1.0,4,-0.8963414634146342,1.53921875,,,8,181.7,328.74,8,117.8,665.41,0,0,4948,12
355,4949,7,00:17:19,31191,9,6,3,net shot,0.0,1,2.0,8,-0.0073170731707316,-0.6654166666666667,,,8,220.8,677.72,9,193.2,175.08,0,0,4948,12
356,4949,8,00:34:25,61967,18,19,26,smash,1.0,0,2.0,8,-0.7756097560975609,0.9484375000000002,,,9,215.1,197.54,8,201.5,710.79,0,0,4948,12
357,4949,9,00:17:23,31301,9,6,3,smash,1.0,0,2.0,6,1.103658536585366,-0.96859375,,,8,236.1,727.16,8,212.0,247.47,0,0,4948,12
358,4949,10,00:44:36,80301,3,0,26,defensive shot,0.0,1,2.0,6,1.0634146341463413,-0.5683333333333334,,,8,200.8,682.96,5,98.6,210.08,0,0,4948,12
359,4949,11,00:23:50,42918,1,0,3,smash,1.0,0,2.0,6,-1.0365853658536586,1.1056770833333331,,,5,100.9,209.77,8,172.6,691.73,0,0,4948,12
360,4949,12,00:17:44,31947,8,11,26,defensive shot,0.0,0,2.0,10,-2.4207317073170733,-0.3806249999999999,not pass over the net,26.0,8,132.4,341.69,8,171.5,712.58,0,0,4948,12
361,4950,1,01:02:26,112395,7,3,34,net shot,0.0,1,2.0,1,1.451219512195122,0.2370312499999999,,,7,226.7,373.77,8,169.8,625.01,0,0,4949,18
362,4950,2,00:58:24,105142,13,9,9,short service,0.0,1,2.0,7,0.6792682926829267,0.5518750000000002,,,8,168.9,337.63,8,221.8,670.16,0,0,4949,18
363,4950,3,00:58:56,106081,0,1,34,drop,0.0,1,2.0,2,-0.953658536585366,0.5562499999999998,,,8,217.2,225.31,8,178.2,640.9,0,0,4949,18
364,4950,4,00:08:00,14402,1,2,9,defensive shot,0.0,1,2.0,1,-1.2317073170731707,-0.0844791666666668,,,8,112.2,613.66,8,221.9,225.45,0,0,4949,18
365,4950,5,00:30:41,55254,0,1,34,smash,1.0,0,2.0,5,-1.10609756097561,-1.0854687500000002,,,8,123.7,712.98,8,158.7,257.47,0,0,4949,18
366,4950,6,00:29:41,53443,20,16,9,long service,0.0,1,1.0,9,-0.8036585365853659,-1.43625,,,8,185.8,602.55,8,141.5,282.4,0,0,4949,18
367,4950,7,00:32:28,58442,2,2,34,defensive shot,0.0,1,2.0,5,-0.9207317073170732,-0.5950520833333334,,,8,157.9,686.77,10,126.7,143.66,0,0,4949,18
368,4950,8,01:06:47,120237,18,17,9,clear,1.0,0,1.0,5,1.201219512195122,1.463229166666667,,,10,235.4,145.33,8,216.2,665.61,0,0,4949,18
369,4950,9,00:50:03,90111,15,18,34,smash,1.0,0,2.0,5,-1.0829268292682928,-1.085625,,,8,131.7,715.77,8,166.3,294.94,0,0,4949,18
370,4950,10,00:48:43,87699,5,3,9,clear,0.0,0,1.0,5,1.4536585365853658,1.2684375,,,8,222.1,211.54,8,221.9,656.0,0,0,4949,18
371,4950,11,01:05:03,117092,10,5,34,net shot,0.0,0,2.0,1,1.0731707317073171,0.5671354166666666,,,8,138.1,363.63,8,157.7,718.45,0,0,4949,18
372,4950,12,00:35:29,63896,1,6,9,net shot,0.0,1,2.0,7,-0.0914634146341463,0.1639583333333334,,,8,228.6,303.02,8,170.8,643.76,0,0,4949,18
373,4950,13,00:26:56,48509,18,14,34,push/rush,0.0,1,1.0,3,1.170731707317073,1.6748958333333337,,,8,243.4,341.63,8,203.0,631.2,0,0,4949,18
374,4950,14,00:09:39,17399,3,3,9,defensive shot,0.0,0,2.0,8,-0.573170731707317,-0.5370312500000001,,,8,232.7,688.15,8,243.5,205.7,0,0,4949,18
375,4950,15,01:08:58,124140,14,5,34,smash,1.0,0,2.0,5,-0.8682926829268293,-1.0736979166666665,,,8,117.6,736.67,8,204.3,228.16,0,0,4949,18
376,4950,16,00:27:13,49001,17,15,9,lob,0.0,0,1.0,9,0.898780487804878,-1.4982291666666665,,,8,196.8,637.87,8,181.8,234.82,0,0,4949,18
377,4950,17,00:54:19,97783,18,20,34,push/rush,0.0,1,1.0,8,-0.7707317073170732,-1.29171875,,,8,114.3,628.62,8,140.0,260.31,0,0,4949,18
378,4950,18,00:37:59,68378,20,20,9,smash,0.0,0,2.0,10,1.5987804878048784,-1.3791666666666669,out,34,8,250.3,719.19,8,189.6,234.05,0,0,4949,18
379,4951,1,00:07:25,13361,2,0,17,smash,0.0,0,2.0,5,1.360975609756098,1.05796875,,,4,252.4,189.05,8,204.2,677.92,0,0,4950,16
380,4951,2,00:25:12,45363,18,10,3,defensive shot,0.0,0,1.0,8,0.7573170731707316,-0.7698958333333333,,,8,138.0,672.78,8,131.6,253.8,0,0,4950,16
381,4951,3,00:29:17,52734,20,17,17,defensive shot,0.0,1,2.0,7,0.0682926829268292,0.5599479166666667,,,8,209.0,262.01,8,218.0,739.68,0,0,4950,16
382,4951,4,00:24:04,43340,1,0,3,clear,1.0,0,2.0,9,0.6463414634146342,1.5494270833333337,,,8,152.6,332.55,7,216.4,535.87,0,0,4950,16
383,4951,5,00:29:08,52450,20,17,17,net shot,0.0,1,2.0,7,-0.1682926829268294,0.2606249999999998,,,7,137.4,389.74,8,179.2,614.6,0,0,4950,16
384,4951,6,00:35:12,63360,7,2,3,short service,0.0,1,2.0,7,0.4804878048780489,0.5897395833333334,,,8,172.0,327.61,8,222.1,668.89,0,0,4950,16
385,4951,7,00:38:15,68858,8,0,17,drop,0.0,1,2.0,8,-0.4000000000000001,-0.5620833333333334,,,8,247.3,705.49,8,223.9,307.13,0,0,4950,16
386,4951,8,00:26:25,47573,18,12,3,net shot,0.0,1,2.0,1,-0.9804878048780488,-0.3920833333333332,,,8,116.2,599.38,8,162.4,261.91,0,0,4950,16
387,4951,9,00:18:47,33838,14,8,17,short service,0.0,1,2.0,7,-0.5646341463414636,0.4171875000000001,,,8,180.0,330.13,8,128.8,690.98,0,0,4950,16
388,4951,10,00:11:04,19931,3,0,3,defensive shot,0.0,0,2.0,8,0.8024390243902441,-0.5421875000000002,,,8,107.7,651.57,9,107.0,200.92,0,0,4950,16
389,4951,11,00:14:11,25547,9,6,17,smash,0.0,0,2.0,5,1.2109756097560975,1.0475,,,9,242.5,199.64,8,183.3,672.21,0,0,4950,16
390,4951,12,00:44:09,79479,15,9,3,smash,1.0,0,1.0,8,-0.3841463414634146,0.9146354166666668,,,8,163.1,274.45,8,205.5,639.97,0,0,4950,16
391,4951,13,00:37:40,67825,8,0,17,smash,1.0,0,2.0,6,1.229268292682927,-0.9719270833333334,,,8,206.6,739.68,8,185.9,328.12,0,0,4950,16
392,4951,14,00:41:39,74987,14,6,3,long service,0.0,1,1.0,8,0.5170731707317073,1.2757812500000003,,,8,171.4,334.58,8,223.0,685.02,0,0,4950,16
393,4951,15,00:42:16,76085,14,9,17,defensive shot,0.0,1,2.0,7,0.25,-0.1536458333333333,,,8,166.4,649.83,9,188.2,180.16,0,0,4950,16
394,4951,16,01:01:41,111041,21,19,3,drop,1.0,0,2.0,1,-0.9634146341463414,-0.0207291666666667,touched the net,17,9,112.8,201.79,8,141.3,682.72,0,0,4950,16
395,4952,1,00:36:29,65686,8,3,3,lob,0.0,0,2.0,10,1.1780487804878053,1.81015625,out,3.0,2,252.5,412.97,8,207.5,616.35,0,0,4951,1
396,4953,1,00:53:02,95483,9,6,9,push/rush,0.0,0,1.0,3,-1.001219512195122,-1.5089583333333334,,,7,220.9,574.55,8,146.3,272.55,0,0,4952,37
397,4953,2,00:12:39,22775,8,4,7,drop,1.0,0,2.0,5,-1.130487804878049,-0.7191145833333333,,,8,132.4,729.92,8,139.5,300.52,0,0,4952,37
398,4953,3,00:15:14,27421,6,7,9,smash,0.0,0,2.0,6,1.080487804878049,-0.8768229166666668,,,8,213.7,749.86,8,193.6,263.15,0,0,4952,37
399,4953,4,00:35:30,63900,5,6,7,short service,0.0,1,2.0,7,-0.4231707317073169,0.5325520833333334,,,8,178.8,325.82,8,126.1,681.84,0,0,4952,37
400,4953,5,00:20:17,36525,10,12,9,defensive shot,0.0,1,2.0,8,-0.8536585365853658,-0.664375,,,8,189.9,654.3,8,141.6,258.95,0,0,4952,37
401,4953,6,00:19:40,35408,13,11,7,net shot,0.0,1,1.0,1,-0.9743902439024392,-0.2905729166666668,,,8,128.6,635.05,8,239.4,217.27,0,0,4952,37
402,4953,7,00:45:54,82648,3,1,9,lob,0.0,0,1.0,6,-0.9353658536585366,1.3506250000000002,,,8,171.7,351.26,8,174.9,634.09,0,0,4952,37
403,4953,8,00:49:52,89780,18,14,7,defensive shot,0.0,1,2.0,5,1.4036585365853662,0.6692708333333334,,,8,187.8,305.41,8,245.1,726.92,0,0,4952,37
404,4953,9,00:24:51,44741,15,14,9,drive,0.0,1,2.0,7,0.6170731707317072,-0.3344791666666668,,,8,126.7,692.4,8,129.4,267.33,0,0,4952,37
405,4953,10,00:45:37,82136,14,11,7,defensive shot,0.0,1,2.0,1,1.201219512195122,0.3244270833333331,,,8,163.2,292.51,8,225.4,754.36,0,0,4952,37
406,4953,11,01:09:00,124220,18,17,9,clear,0.0,0,1.0,6,-1.0914634146341464,1.488697916666667,,,8,193.5,239.48,8,168.3,619.11,0,0,4952,37
407,4953,12,00:11:06,20009,7,3,7,net shot,0.0,1,2.0,2,0.9329268292682928,-0.17640625,,,8,110.2,605.82,8,162.5,335.86,0,0,4952,37
408,4953,13,00:46:58,84550,2,3,9,net shot,0.0,0,2.0,1,-1.003658536585366,-0.3433333333333334,,,8,224.0,633.51,8,191.0,270.64,0,0,4952,37
409,4953,14,00:06:49,12271,3,0,7,push/rush,0.0,1,1.0,4,1.1402439024390243,-1.4295833333333334,,,8,109.0,611.9,8,147.5,357.76,0,0,4952,37
410,4953,15,00:36:31,65738,19,20,9,lob,0.0,0,1.0,9,-0.8658536585365854,-1.5159895833333332,,,8,181.9,617.16,8,167.7,293.03,0,0,4952,37
411,4953,16,00:34:34,62249,7,1,7,long service,0.0,0,1.0,4,-1.10609756097561,1.5566666666666666,,,8,185.4,267.89,8,139.1,679.07,0,0,4952,37
412,4953,17,00:44:37,80331,3,0,9,net shot,0.0,1,2.0,1,1.3365853658536588,0.3891666666666668,,,8,232.7,345.79,8,197.9,650.62,0,0,4952,37
413,4953,18,00:23:37,42513,16,10,7,push/rush,0.0,0,1.0,3,-1.0463414634146342,-1.4077083333333331,,,8,240.5,679.86,8,230.0,234.25,0,0,4952,37
414,4953,19,00:20:23,36694,10,12,9,defensive shot,0.0,0,2.0,7,-0.675609756097561,-0.2764062499999999,,,8,231.0,635.74,8,229.8,222.6,0,0,4952,37
415,4953,20,00:16:50,30329,11,9,7,lob,0.0,0,1.0,4,1.0719512195121947,-1.4961458333333333,,,8,196.1,612.24,8,141.9,299.11,0,0,4952,37
416,4953,21,00:58:08,104656,12,8,9,defensive shot,0.0,0,1.0,8,-0.8536585365853658,1.1629166666666666,,,8,143.3,321.5,8,152.9,744.5,0,0,4952,37
417,4953,22,00:12:08,21847,6,4,7,net shot,0.0,0,2.0,2,1.125609756097561,-0.3866666666666667,,,8,238.7,673.17,8,214.9,224.75,0,0,4952,37
418,4953,23,00:18:34,33440,10,9,9,net shot,0.0,0,2.0,2,1.1097560975609757,-0.2985416666666666,,,8,206.5,622.22,8,179.2,280.42,0,0,4952,37
419,4953,24,00:41:14,74222,11,9,7,push/rush,0.0,1,2.0,8,-0.2219512195121949,0.9203645833333336,,,8,166.0,338.3,8,209.4,676.11,0,0,4952,37
420,4953,25,00:34:22,61863,18,19,9,defensive shot,0.0,1,2.0,7,-0.1463414634146341,-0.2418749999999999,,,8,135.6,611.65,6,261.0,216.71,0,0,4952,37
421,4953,26,00:08:36,15480,5,1,7,lob,0.0,1,1.0,9,0.8402439024390245,-1.4767708333333331,,,6,90.5,629.77,8,143.2,284.67,0,0,4952,37
422,4953,27,00:10:32,18965,3,4,9,smash,1.0,0,2.0,5,-1.3682926829268294,-1.1496875,,,8,139.4,755.99,8,151.1,293.19,0,0,4952,37
423,4953,28,00:25:40,46200,19,12,7,net shot,0.0,0,2.0,2,1.076829268292683,-0.1658854166666667,,,8,231.8,675.98,8,203.6,228.64,0,0,4952,37
424,4953,29,00:08:39,15589,2,2,9,short service,0.0,1,2.0,7,-0.5304878048780488,-0.3011458333333333,,,8,178.7,603.81,8,125.9,275.08,0,0,4952,37
425,4953,30,00:27:36,49697,20,18,7,defensive shot,0.0,1,2.0,1,-1.4292682926829268,-0.4278645833333332,,,8,171.9,663.25,8,117.7,341.12,0,0,4952,37
426,4953,31,00:48:29,87288,4,4,9,short service,0.0,1,2.0,8,-0.8024390243902438,-0.594375,,,8,184.7,607.44,8,138.6,316.18,0,0,4952,37
427,4953,32,00:15:04,27124,11,6,7,net shot,0.0,1,2.0,2,1.0817073170731706,-0.3453645833333333,,,8,207.4,636.29,8,161.5,315.83,0,0,4952,37
428,4953,33,00:37:54,68244,20,20,9,defensive shot,0.0,0,2.0,5,-0.8719512195121951,-0.61265625,,,8,233.8,720.92,8,223.6,271.47,0,0,4952,37
429,4953,34,00:32:01,57634,3,3,7,defensive shot,0.0,1,2.0,1,1.0414634146341462,0.3975000000000002,,,8,199.1,297.53,9,116.9,781.7,0,0,4952,37
430,4953,35,00:59:53,107792,15,10,9,drive,0.0,0,2.0,6,-1.025609756097561,1.0186458333333337,,,9,109.0,152.23,8,163.9,640.58,0,0,4952,37
431,4953,36,00:32:34,58628,4,3,7,clear,1.0,0,1.0,9,0.6841463414634146,1.5975520833333334,,,8,188.8,240.24,8,175.4,712.99,0,0,4952,37
432,4953,37,00:33:29,60279,0,1,9,push/rush,0.0,0,2.0,10,1.0304878048780488,1.8634895833333327,no such data,34,8,156.9,330.51,8,227.3,724.49,0,0,4952,1
433,4955,1,00:23:51,42931,1,0,2,defensive shot,0.0,1,1.0,8,-0.4512195121951219,-1.2007291666666666,,,8,159.3,677.03,8,111.8,246.59,0,0,4954,26
434,4955,2,00:30:41,55243,4,1,18,drive,0.0,0,2.0,8,-0.0292682926829268,0.9558333333333332,,,8,112.9,290.0,8,133.0,741.76,0,0,4954,26
435,4955,3,00:51:35,92874,20,11,2,clear,0.0,0,1.0,8,0.7817073170731706,-1.2556770833333333,,,8,129.8,752.32,8,150.2,292.52,0,0,4954,26
436,4955,4,00:21:50,39300,18,13,18,defensive shot,0.0,0,2.0,2,0.9426829268292684,-0.4103645833333334,,,8,224.8,656.33,9,116.9,188.29,0,0,4954,26
437,4955,5,00:53:07,95638,21,15,2,clear,0.0,0,1.0,4,-0.9682926829268294,1.61265625,,,9,113.3,187.56,8,160.2,648.16,0,0,4954,26
438,4955,6,00:10:26,18783,9,3,18,net shot,0.0,0,2.0,7,0.3475609756097561,-0.5007291666666666,,,8,230.3,673.93,8,215.5,223.82,0,0,4954,26
439,4955,7,00:24:25,43955,7,7,2,clear,0.0,0,1.0,5,1.3329268292682928,1.4229166666666668,,,8,227.8,248.61,8,194.8,704.24,0,0,4954,26
440,4955,8,00:21:46,39181,18,13,18,defensive shot,0.0,1,2.0,1,-0.9695121951219512,-0.1567708333333334,,,8,188.9,671.02,8,155.3,221.1,0,0,4954,26
441,4955,9,00:27:39,49771,5,3,2,drop,0.0,0,2.0,2,1.1024390243902435,-0.4363020833333332,,,8,228.2,738.18,8,170.9,244.49,0,0,4954,26
442,4955,10,00:43:58,79149,17,8,18,defensive shot,0.0,1,2.0,1,1.1536585365853662,0.4642708333333332,,,8,155.7,311.7,8,119.9,725.1,0,0,4954,26
443,4955,11,00:24:00,43227,1,0,2,drop,0.0,0,2.0,6,0.9853658536585368,-0.5997395833333332,,,8,213.7,686.34,8,144.0,323.12,0,0,4954,26
444,4955,12,00:47:28,85462,21,10,18,defensive shot,0.0,1,2.0,6,-1.2829268292682927,0.7045833333333332,,,8,176.7,304.6,9,245.7,774.15,0,0,4954,26
445,4955,13,00:52:24,94347,20,15,2,drop,0.0,0,2.0,2,-1.0341463414634149,0.3008333333333333,,,9,116.6,194.28,8,151.0,659.63,0,0,4954,26
446,4955,14,00:41:09,74075,20,17,18,defensive shot,0.0,0,2.0,7,0.7597560975609757,-0.4607291666666666,,,8,242.8,671.62,8,214.1,230.86,0,0,4954,26
447,4955,15,00:11:20,20409,2,2,2,long service,0.0,0,1.0,9,-0.6829268292682927,-1.5460416666666668,,,8,190.4,638.09,8,117.0,262.8,0,0,4954,26
448,4955,16,00:08:23,15108,4,2,18,lob,0.0,0,1.0,8,0.7378048780487805,1.4209375000000002,,,8,215.0,357.91,8,180.2,659.68,0,0,4954,26
449,4955,17,00:46:45,84168,12,15,2,drop,0.0,0,2.0,2,1.0402439024390244,-0.4125520833333332,,,8,228.7,751.53,8,182.8,323.65,0,0,4954,26
450,4955,18,00:31:59,57586,5,2,18,clear,0.0,0,1.0,8,0.7731707317073171,1.4103125,,,8,138.3,255.08,8,147.6,719.22,0,0,4954,26
451,4955,19,00:38:23,69105,5,6,2,clear,1.0,0,1.0,5,-1.4134146341463416,-1.3607291666666663,,,8,114.3,729.89,8,143.0,276.84,0,0,4954,26
452,4955,20,00:26:19,47370,6,6,18,clear,0.0,0,1.0,4,1.246341463414634,-1.3875,,,8,227.6,744.51,8,172.9,299.31,0,0,4954,26
453,4955,21,00:16:34,29822,10,5,2,lob,0.0,1,1.0,5,-0.9292682926829268,-1.3686979166666664,,,8,116.2,611.69,8,193.3,247.07,0,0,4954,26
454,4955,22,00:17:47,32037,14,8,18,defensive shot,0.0,1,2.0,7,-0.1500000000000001,-0.4449479166666667,,,8,178.3,689.33,9,111.3,199.37,0,0,4954,26
455,4955,23,00:43:58,79146,13,10,2,drop,0.0,0,2.0,8,0.1865853658536586,-0.55796875,,,9,187.9,787.45,8,174.6,313.2,0,0,4954,26
456,4955,24,00:37:51,68145,11,6,18,defensive shot,0.0,0,2.0,2,-1.0109756097560976,0.3651041666666668,,,8,127.4,299.72,9,227.7,779.46,0,0,4954,26
457,4955,25,00:32:08,57853,12,15,2,clear,0.0,0,1.0,6,-0.9804878048780488,1.4951562500000002,,,9,113.8,171.87,8,172.3,643.85,0,0,4954,26
458,4955,26,00:09:40,17418,8,2,18,defensive shot,0.0,1,2.0,1,-0.952439024390244,-0.0856249999999999,not pass over the net,18.0,8,180.4,691.92,8,118.4,247.35,0,0,4954,26
459,4956,1,00:10:00,18015,9,2,18,drop,0.0,0,1.0,7,0.8597560975609756,-0.2060937499999999,,,9,230.5,781.64,8,203.2,280.32,0,0,4955,63
460,4956,2,00:16:29,29689,12,7,20,short service,0.0,1,2.0,7,0.4670731707317074,-0.4478125000000001,,,8,171.8,641.59,8,224.4,287.36,0,0,4955,63
461,4956,3,00:40:50,73502,20,17,18,drive,0.0,0,1.0,8,0.8304878048780487,-0.8168229166666666,,,8,221.6,750.76,8,161.8,320.89,0,0,4955,63
462,4956,4,00:47:10,84926,2,0,20,clear,1.0,0,1.0,4,0.9292682926829268,-1.469739583333333,,,8,131.7,747.3,8,155.2,344.75,0,0,4955,63
463,4956,5,00:37:38,67768,17,16,18,net shot,0.0,1,2.0,7,0.0292682926829268,-0.3644270833333334,,,8,161.1,607.2,8,211.3,274.42,0,0,4955,63
464,4956,6,01:11:22,128477,20,16,20,push/rush,0.0,0,1.0,8,0.2195121951219512,0.8913020833333333,,,8,233.3,340.5,8,227.7,702.52,0,0,4955,63
465,4956,7,00:24:00,43218,20,14,18,defensive shot,0.0,1,2.0,2,1.0585365853658537,-0.4324479166666665,,,8,147.4,648.99,8,132.3,249.94,0,0,4955,63
466,4956,8,01:11:25,128571,20,16,20,smash,1.0,0,2.0,5,1.0914634146341464,0.9574479166666668,,,8,209.1,219.67,8,187.8,680.76,0,0,4955,63
467,4956,9,00:06:26,11585,1,1,18,lob,0.0,0,1.0,6,-0.9182926829268292,1.4935416666666663,,,8,125.6,353.21,8,145.4,642.24,0,0,4955,63
468,4956,10,00:19:16,34697,16,8,20,short service,0.0,1,2.0,8,0.2817073170731706,-0.5853645833333333,,,8,171.8,641.59,8,224.2,274.34,0,0,4955,63
469,4956,11,00:21:42,39061,18,13,18,defensive shot,0.0,1,2.0,2,0.9975609756097562,-0.4548958333333332,,,8,186.2,678.96,8,116.3,213.0,0,0,4955,63
470,4956,12,00:18:47,33810,21,8,20,short service,0.0,1,2.0,7,-0.401219512195122,-0.4704166666666666,,,8,190.6,633.35,8,135.1,279.33,0,0,4955,63
471,4956,13,00:37:34,67628,11,6,18,lob,0.0,1,1.0,9,-0.7536585365853659,1.5372916666666665,,,8,239.6,359.97,8,194.9,658.9,0,0,4955,63
472,4956,14,00:41:24,74536,11,17,20,short service,0.0,1,2.0,7,-0.7817073170731706,0.6329166666666666,,,8,177.9,327.12,8,124.2,693.83,0,0,4955,63
473,4956,15,00:14:25,25974,12,6,18,drop,0.0,0,2.0,2,1.3146341463414637,-0.3658854166666667,,,8,213.2,723.29,8,199.0,275.35,0,0,4955,63
474,4956,16,00:46:51,84335,2,0,20,smash,0.0,0,2.0,5,-1.0621951219512191,-0.9354166666666668,,,8,231.7,745.72,8,181.1,270.04,0,0,4955,63
475,4956,17,00:16:08,29041,14,7,18,defensive shot,0.0,1,2.0,1,-1.1829268292682926,-0.3146875,,,8,176.3,669.61,9,136.7,191.09,0,0,4955,63
476,4956,18,00:40:59,73793,20,17,20,drop,0.0,0,2.0,1,0.9621951219512196,0.2642187500000001,,,9,230.3,155.37,8,210.2,656.43,0,0,4955,63
477,4956,19,00:30:46,55396,4,1,18,smash,0.0,0,2.0,8,-0.8390243902439024,0.9102604166666666,,,8,145.6,221.09,8,168.4,673.56,0,0,4955,63
478,4956,20,00:14:39,26382,10,7,20,drop,0.0,0,2.0,8,0.8439024390243901,-0.7848958333333332,,,8,146.5,701.16,8,184.4,222.58,0,0,4955,63
479,4956,21,00:25:48,46458,6,5,18,defensive shot,0.0,1,2.0,8,0.8499999999999999,-0.7045833333333332,,,8,119.8,694.65,8,105.7,252.34,0,0,4955,63
480,4956,22,00:11:43,21103,6,5,20,short service,0.0,1,2.0,7,0.4402439024390243,-0.3602083333333334,,,8,174.3,641.64,8,223.1,267.73,0,0,4955,63
481,4956,23,00:43:54,79025,17,8,18,net shot,0.0,0,2.0,2,-0.9097560975609756,0.3652604166666666,,,8,109.5,325.68,8,136.3,737.1,0,0,4955,63
482,4956,24,00:19:18,34747,16,8,20,drive,0.0,0,1.0,6,1.0829268292682928,-0.9815625,,,8,232.1,727.89,8,184.8,305.56,0,0,4955,63
483,4956,25,00:43:11,77738,21,18,18,short service,0.0,1,2.0,7,-0.2402439024390242,-0.4690625,,,8,181.7,631.28,8,138.2,276.15,0,0,4955,63
484,4956,26,00:56:06,101002,11,4,20,drive,0.0,0,1.0,6,1.3256097560975608,-0.9791145833333332,,,8,214.4,740.63,8,221.4,328.11,0,0,4955,63
485,4956,27,00:14:14,25627,14,4,18,smash,1.0,0,1.0,8,0.9353658536585364,1.03796875,,,8,185.1,240.52,8,148.9,624.91,0,0,4955,63
486,4956,28,00:11:55,21462,10,4,20,short service,0.0,1,2.0,7,0.2182926829268293,-0.4357291666666668,,,8,169.9,636.89,8,221.3,284.36,0,0,4955,63
487,4956,29,00:17:47,32037,14,8,18,defensive shot,0.0,1,2.0,7,-0.1500000000000001,-0.4449479166666667,,,8,178.3,689.33,9,111.3,199.37,0,0,4955,63
488,4956,30,00:24:47,44639,6,3,20,smash,1.0,0,2.0,5,1.2939024390243905,0.9434895833333332,,,9,228.8,203.11,8,208.7,660.11,0,0,4955,63
489,4956,31,00:40:51,73540,15,6,18,defensive shot,0.0,0,2.0,7,0.9195121951219511,0.5561979166666665,,,8,111.9,285.11,8,116.9,750.88,0,0,4955,63
490,4956,32,00:37:06,66783,7,13,20,push/rush,0.0,1,1.0,6,-1.1914634146341463,1.2670833333333331,,,8,191.9,363.27,8,189.7,673.58,0,0,4955,63
491,4956,33,00:18:17,32931,20,8,18,defensive shot,0.0,0,2.0,2,-1.482926829268293,0.4235937500000002,,,8,118.7,269.2,8,119.5,749.33,0,0,4955,63
492,4956,34,00:07:48,14069,1,2,20,long service,0.0,0,1.0,9,0.8304878048780487,-1.5674479166666666,,,8,171.3,641.59,8,227.7,264.52,0,0,4955,63
493,4956,35,00:41:21,74441,20,17,18,clear,1.0,0,1.0,8,0.5414634146341464,-1.229270833333333,,,8,168.2,717.54,8,171.7,314.92,0,0,4955,63
494,4956,36,00:23:14,41846,4,2,20,drop,0.0,1,2.0,7,0.6439024390243904,0.4390104166666664,,,8,223.7,264.83,8,221.9,598.01,0,0,4955,63
495,4956,37,00:26:19,47370,6,6,18,clear,0.0,0,1.0,4,1.246341463414634,-1.3875,,,8,227.6,744.51,8,172.9,299.31,0,0,4955,63
496,4956,38,00:39:12,70565,18,17,20,net shot,0.0,0,2.0,2,-1.2890243902439025,0.2595833333333335,,,8,108.1,355.8,8,173.5,674.19,0,0,4955,63
497,4956,39,00:40:00,72028,13,6,18,defensive shot,0.0,1,2.0,1,1.531707317073171,0.4307291666666669,,,8,186.7,292.56,8,223.6,736.5,0,0,4955,63
498,4956,40,01:00:47,109426,14,7,20,push/rush,0.0,1,1.0,5,1.2878048780487807,0.98828125,,,8,215.7,331.03,8,215.0,747.04,0,0,4955,63
499,4956,41,00:42:09,75881,15,7,18,net shot,0.0,1,2.0,7,-0.5926829268292683,0.5282291666666664,,,8,175.3,282.75,8,235.4,722.22,0,0,4955,63
500,4956,42,00:23:14,41846,4,2,20,drop,0.0,1,2.0,7,0.6439024390243904,0.4390104166666664,,,8,223.7,264.83,8,221.9,598.01,0,0,4955,63
501,4956,43,00:41:15,74276,20,17,18,defensive shot,0.0,1,2.0,8,0.8817073170731708,-0.5801041666666666,,,8,170.6,666.88,8,111.7,207.65,0,0,4955,63
502,4956,44,00:17:06,30792,13,7,20,clear,0.0,0,1.0,4,1.2085365853658538,-1.391041666666667,,,8,237.1,727.97,8,203.8,302.84,0,0,4955,63
503,4956,45,00:23:26,42181,19,14,18,defensive shot,0.0,0,2.0,2,1.103658536585366,-0.3552083333333333,,,8,218.5,654.92,9,116.5,177.06,0,0,4955,63
504,4956,46,00:49:45,89562,4,1,20,drive,0.0,0,1.0,5,-0.9987804878048782,-0.9853645833333332,,,9,209.7,762.64,8,170.3,311.49,0,0,4955,63
505,4956,47,00:14:29,26091,12,6,18,net shot,0.0,1,2.0,7,0.3939024390243903,-0.4443749999999999,,,8,194.7,668.38,9,155.7,196.64,0,0,4955,63
506,4956,48,00:54:12,97569,10,2,20,smash,0.0,0,2.0,6,1.3121951219512198,-0.99625,,,9,241.9,770.82,8,174.1,305.31,0,0,4955,63
507,4956,49,00:14:29,26091,12,6,18,net shot,0.0,1,2.0,7,0.3939024390243903,-0.4443749999999999,,,8,194.7,668.38,9,155.7,196.64,0,0,4955,63
508,4956,50,01:08:19,122973,19,12,20,clear,1.0,0,2.0,5,1.3792682926829272,1.3891666666666669,,,9,215.5,198.47,8,203.3,664.68,0,0,4955,63
509,4956,51,00:18:50,33906,21,8,18,lob,0.0,0,1.0,8,0.6865853658536587,1.4868229166666669,,,8,120.3,326.17,8,198.6,714.63,0,0,4955,63
510,4956,52,01:11:23,128504,20,16,20,net shot,0.0,0,2.0,2,-1.2000000000000002,0.4736979166666669,,,8,152.6,335.67,8,207.9,672.08,0,0,4955,63
511,4956,53,00:37:38,67768,17,16,18,net shot,0.0,1,2.0,7,0.0292682926829268,-0.3644270833333334,,,8,161.1,607.2,8,211.3,274.42,0,0,4955,63
